order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD-015787,2025-10-10 07:06:58,PRD-0183,STR-016,2,329.0,0.0,Paid,True
ORD-007444,2025-12-23 12:00:39,PRD-0148,STR-009,1,3069.0,0.0,Paid,False
ORD-008787,2025-12-02 07:07:11,PRD-0055,STR-012,1,629.3,30.0,Paid,False
ORD-014509,2025-11-07 12:30:08,PRD-0054,STR-012,2,474.05,5.0,Refunded,False
ORD-009565,2025-12-05 06:17:35,PRD-0165,STR-018,1,890.1,10.0,Paid,False
ORD-017827,2025-12-19 05:32:46,PRD-0195,STR-012,1,89.25,25.0,Paid,False
ORD-016373,"January 04, 2026 15:44:06",PRD-0095,STR-011,2,773.1,10.0,Paid,False
ORD-006799,2025-12-05 08:07:35,PRD-0058,STR-003,4,1331.1,10.0,Paid,False
ORD-013855,2025-11-07 07:59:20,PRD-0141,STR-008,1,999.0,0.0,Paid,False
ORD-002663,2025-12-16 04:43:17,PRD-0046,STR-005,1,330.65,15.0,Paid,False
ORD-016180,2025-10-17 06:37:43,PRD-0082,STR-008,2,764.1,10.0,Paid,False
ORD-002449,2025-10-27 14:58:34,PRD-0126,STR-011,2,171.75,25.0,Paid,False
ORD-013189,2025-10-25 07:30:41,PRD-0029,STR-013,1,2890.3,,Refunded,False
ORD-015207,2025-10-11 02:49:46,PRD-0131,STR-002,1,3203.65,n/a,Failed,False
ORD-001698,2025-11-22 03:50:50,PRD-0115,XXX-01,1,103.55,5.0,Paid,False
ORD-001625,2025-11-09 03:25:59,PRD-0051,STR-001,1,119.0,0.0,PAID,False
ORD-003435,2025-09-27 14:03:59,PRD-0044,STR-013,2,49.0,0.0,Paid,False
ORD-011491,2025-11-24 14:47:07,PRD-0131,STR-017,1,3015.2,20.0,Failed,True
ORD-016112,2025-10-15 09:34:23,PRD-0194,STR-003,3,588.05,5.0,Paid,False
ORD-015443,2025-10-02 06:54:36,PRD-0093,STR-003,1,535.2,20.0,Paid,False
ORD-016272,2025-09-26 05:03:18,PRD-0064,STR-009,1,103.2,20.0,Paid,False
ORD-001085,2025-12-22 12:23:22,PRD-0023,STR-008,1,179.0,0.0,Refunded,False
ORD-017581,2025-09-16 08:24:20,PRD-0081,STR-007,2,287.2,20.0,Paid,False
ORD-001322,2025-12-16 09:53:44,PRD-0116,STR-008,2,4289.0,0.0,Paid,No
ORD-002233,2025-09-26 13:04:44,PRD-0063,STR-012,2,69.0,0.0,paid,False
ORD-006287,23/10/2025 13:24:29,PRD-0117,STR-002,1,309.0,0.0,paiD,False
ORD-002727,2025-09-12 05:04:03,PRD-0180,STR-009,3,199.2,20.0,Paid,False
ORD-009383,2025-09-10 13:51:52,PRD-0044,STR-017,1,34.3,30.0,Paid,False
ORD-015334,08/11/2025 12:32:11,PRD-0068,STR-002,1,151.2,20.0,Paid,False
ORD-001088,2026-01-04 07:23:51,PRD-0058,STR-002,2,1479.0,0.0,Refunded,False
ORD-010301,2026-01-04 04:18:05,PRD-0150,STR-002,1,84.15,15.0,Failed,False
ORD-002837,2025-12-28 11:03:36,PRD-0114,STR-005,1,309.0,0.0,Paid,False
ORD-004897,2025-09-30 07:42:20,PRD-0080,STR-016,1,141.55,5.0,Paid,False
ORD-003740,2025-10-16 02:31:27,PRD-0185,STR-007,1,729.0,0.0,Failed,False
ORD-002484,2025-10-08 12:22:51,PRD-0104,STR-010,2,322.15,15.0,Paid,False
ORD-006253,2025-10-09 08:10:01,PRD-0010,STR-013,2,692.3,30.0,Paid,False
ORD-012292,2026-01-06 07:27:58,PRD-0044,STR-016,1,49.0,0.0,Paid,False
ORD-014034,2025-11-02 05:34:31,PRD-0009,STR-002,4,366.75,25.0,Paid,False
ORD-002715,2025-10-21 13:10:20,PRD-0005,STR-015,1,2847.2,20.0,Paid,N
ORD-015758,2025-11-01 09:17:48,PRD-0004,STR-015,1,407.2,20.0,Paid,False
ORD-000946,2025-09-16 11:17:51,PRD-0033,STR-003,1,47.2,20.0,paid,False
ORD-007318,2026-01-03 11:54:58,PRD-0138,STR-004,2,76.3,30.0,Paid,False
ORD-000352,2025-10-26 14:12:30,PRD-0058,STR-015,1,1109.25,25.0,pAiD,False
ORD-004198,02-11-2025 11:38:50,PRD-0093,STR-018,1,669.0,0.0,Paid,no
ORD-002009,2025-12-28 11:56:07,PRD-0098,STR-018,1,729.0,0.0,Paid,False
ORD-008047,2025-11-13 11:28:20,PRD-0046,STR-018,1,369.55,5.0,Failed,False
ORD-017839,2025-11-06 09:15:17,PRD-0028,STR-004,3,229.0,,Paid,True
ORD-002517,2025-09-15 09:18:45,PRD-0058,STR-017,1,1405.05,5.0,Paid,False
ORD-015657,2025-11-04 03:49:43,PRD-0051,STR-001,3,107.1,10.0,Paid,True
ORD-006181,2026-01-04 11:27:00,PRD-0154,STR-009,1,119.0,0.0,Failed,True
ORD-008488,2025-09-30 13:16:22,PRD-0093,STR-003,2,669.0,0.0,Paid,False
ORD-005427,2025-09-18 08:47:20,PRD-0047,STR-011,1,62.1,10.0,Paid,False
ORD-007946,2025-12-04 06:43:43,PRD-0180,STR-014,1,199.2,20.0,Paid,False
ORD-010313,2025-11-23 03:03:52,PRD-0181,STR-001,1,1619.0,0.0,Paid,False
ORD-017804,2025-10-06 08:27:36,PRD-0096,STR-006,3,69.0,0.0,Paid,False
ORD-008974,2025-11-18 09:52:14,PRD-0061,STR-005,1,3351.2,20.0,Paid,False
ORD-014132,2026-01-04 12:41:00,PRD-0128,STR-002,5,2041.55,5.0,Paid,False
ORD-009692,2025-11-27 02:09:45,PRD-0077,STR-011,1,426.75,25.0,Failed,False
ORD-005768,2025-11-01 03:45:55,PRD-0189,STR-017,1,424.15,15.0,Paid,False
ORD-004611,2025-10-24 06:56:07,PRD-0029,STR-011,1,3716.1,10.0,Paid,False
ORD-003264,2025-10-11 10:36:29,PRD-0155,STR-014,1,109.0,0.0,Paid,False
ORD-007801,2025-09-16 13:09:55,PRD-0129,STR-012,3,531.05,5.0,Paid,False
ORD-008030,2025-09-25 05:07:24,PRD-0119,STR-006,2,104.25,25.0,PAID,False
ORD-001164,2025-09-10 15:37:56,PRD-0034,STR-013,1,111.2,20.0,Failed,False
ORD-009894,2025-11-04 02:16:55,PRD-0033,STR-002,1,59.0,0.0,Paid,False
ORD-013123,2025-12-13 08:33:20,PRD-0115,STR-006,6,103.55,5.0,Refunded,False
ORD-006873,2025-12-21 07:16:58,PRD-0150,STR-008,1,79.2,20.0,Paid,False
ORD-008967,2025/10/15 04:19:31,PRD-0133,STR-003,1,364.65,15.0,Paid,False
ORD-008066,2025-09-28 10:15:48,PRD-0103,STR-017,1,319.0,0.0,Paid,False
ORD-001494,2025-10-03 05:30:29,PRD-0125,STR-018,1,729.0,0.0,Paid,False
ORD-011328,2025-12-22 13:28:54,PRD-0039,STR-008,2,374.25,25.0,Paid,No
ORD-008432,2025-11-02 14:42:40,PRD-0062,STR-003,1,734.25,25.0,Paid,False
ORD-001430,2025-12-20 02:49:50,PRD-0092,STR-016,1,139.3,30.0,Failed,False
ORD-000327,2025-11-16 06:36:34,PRD-0176,STR-005,1,67.15,None,Paid,False
ORD-002678,2025-10-08 08:02:26,PRD-0036,STR-014,2,289.0,0.0,Paid,False
ORD-016126,2025-11-02 07:17:10,PRD-0107,STR-018,1,489.0,0.0,Paid,False
ORD-017469,2025-10-02 15:20:06,PRD-0035,STR-007,1,835.05,5.0,Paid,N
ORD-006811,2025-11-20 03:44:14,PRD-0034,STR-003,2,118.15,15.0,pAiD,False
ORD-008970,2025-12-19 02:25:39,PRD-0178,STR-013,1,159.0,0.0,Paid,False
ORD-000821,2025-10-31 08:49:51,PRD-0140,STR-015,2,1105.3,30.0,Paid,False
ORD-000248,2025-11-07 12:14:15,PRD-0025,STR-017,1,3824.1,10.0,Paid,False
ORD-003108,2025-09-12 15:21:43,PRD-0127,STR-005,3,602.1,10.0,Paid,False
ORD-005864,2025-10-01 11:40:12,PRD-0088,STR-006,3,46.55,5.0,Paid,False
ORD-015950,2025-09-10 09:08:54,PRD-0020,STR-007,1,3808.55,5.0,Paid,False
ORD-010523,2025-12-04 11:03:36,PRD-0160,STR-018,2,1394.1,10.0,Paid,False
ORD-010584,2025-12-07 13:22:05,PRD-0190,STR-015,3,469.0,0.0,Paid,False
ORD-003261,2025-12-22 05:19:56,PRD-0064,STR-018,1,96.75,25.0,Failed,False
ORD-013161,2025-10-28 14:15:41,PRD-0096,STR-001,2,65.55,5.0,Refunded,False
ORD-004070,2025-12-29 14:10:05,PRD-0023,STR-009,1,161.1,10.0,Paid,no
ORD-015331,TBD,PRD-0152,STR-006,2,1219.0,0.0,Paid,False
ORD-002610,2025-11-10 02:15:26,PRD-0020,STR-015,3,2806.3,30.0,Paid,False
ORD-017373,12-06-2025 04:28:43,PRD-0057,STR-010,1,349.0,0.0,Paid,False
ORD-015520,2025-09-20 14:06:46,PRD-0027,STR-016,2,2421.55,5.0,Paid,False
ORD-015582,2025-11-11 07:01:33,PRD-0033,STR-006,2,59.0,0.0,Paid,False
ORD-011507,2025-12-23 02:35:23,PRD-0054,STR-007,1,499.0,0.0,Paid,False
ORD-009234,2025-11-01 07:09:16,PRD-0007,STR-008,2,829.0,NULL,Paid,False
ORD-011026,2025-11-23 10:09:50,PRD-0040,STR-011,1,1119.0,,Paid,False
ORD-015216,2026-01-04 02:44:08,PRD-0091,STR-002,2,3226.3,30.0,Paid,False
ORD-003078,2025-12-09 04:39:22,PRD-0027,STR-014,1,2294.1,10.0,Paid,False
ORD-009005,2025-09-25 09:11:50,PRD-0164,STR-017,2,2599.0,0.0,Paid,False
ORD-000564,2025-12-25 05:22:11,PRD-0078,STR-006,1,539.0,0.0,Paid,False
ORD-016716,2025-12-31 02:12:40,PRD-0036,STR-008,1,289.0,0.0,Paid,False
ORD-017103,2025-11-16 02:08:30,PRD-0154,STR-010,1,101.15,15.0,Paid,True
ORD-006897,2025-12-29 10:02:41,PRD-0131,STR-000,1,3203.65,,Paid,False
ORD-008224,2025-10-17 12:05:18,PRD-0062,STR-014,2,979.0,0.0,Paid,False
ORD-003523,2025-12-23 01:40:23,PRD-0023,STR-012,4,161.1,10.0,Paid,False
ORD-003412,2025-09-13 09:20:32,PRD-0088,STR-006,4,34.3,30.0,Paid,False
ORD-006505,2025-11-30 01:39:07,PRD-0159,STR-009,2,359.0,0.0,Paid,False
ORD-014923,2025-12-26 11:54:49,PRD-0049,STR-007,1,512.05,5.0,Paid,False
ORD-012136,2025-10-05 12:13:03,PRD-0096,STR-017,1,58.65,15.0,Paid,False
ORD-010770,2025-09-14 06:20:13,PRD-0033,STR-006,1,53.1,10.0,Paid,False
ORD-003858,2025-12-06 03:52:44,PRD-0167,STR-015,2,379.0,0.0,Paid,False
ORD-000291,2025-12-21 10:52:17,PRD-0038,STR-004,4,1622.65,15.0,Paid,False
ORD-008820,2025-11-18 06:30:55,PRD-0003,STR-012,2,597.55,5.0,Paid,False
ORD-016666,2025-10-26 13:25:33,PRD-0095,STR-012,1,687.2,20.0,Paid,False
ORD-015722,2025-11-29 12:11:01,PRD-0065,STR-007,2,863.55,5.0,Paid,False
ORD-007529,2025-09-18 15:19:39,PRD-0087,STR-009,1,4929.0,0.0,Paid,False
ORD-013234,2025-10-27 12:29:43,PRD-0077,STR-013,2,569.0,0.0,Paid,False
ORD-005955,2025-09-11 01:59:10,PRD-0174,STR-017,2,889.0,0.0,Paid,False
ORD-004126,2025-12-12 04:53:51,PRD-0147,STR-014,1,141.75,25.0,Paid,False
ORD-013160,2025-12-05 15:38:59,PRD-0183,STR-008,4,329.0,0.0,Paid,False
ORD-012557,2025-11-30 11:07:52,PRD-0088,STR-018,6,36.75,25.0,Paid,False
ORD-008664,2025-11-05 15:48:56,PRD-0087,STR-009,1,3943.2,,Paid,False
ORD-007092,2025-11-21 14:45:07,PRD-0059,STR-005,2,2176.3,30.0,Paid,No
ORD-013422,99:99:99,PRD-0130,STR-013,2,303.05,5.0,Paid,False
ORD-011189,2025-12-09 13:17:59,PRD-0200,STR-018,3,1088.1,10.0,Paid,False
ORD-010900,2025-12-27 14:49:28,PRD-0002,STR-016,3,534.65,15.0,Paid,False
ORD-014744,2025-12-05 06:24:00,PRD-0137,STR-007,2,569.25,25.0,Paid,False
ORD-007705,2025-11-25 04:26:02,PRD-0160,STR-017,2,1471.55,5.0,Paid,False
ORD-002130,2025-12-20 04:29:24,PRD-0140,STR-017,3,1500.05,5.0,Paid,False
ORD-002617,99:99:99,PRD-0075,STR-007,1,89.1,10.0,Paid,False
ORD-017858,2025-10-09 02:41:56,PRD-0088,STR-005,1,49.0,0.0,Paid,False
ORD-013355,2026-01-01 16:00:24,PRD-0095,STR-013,1,773.1,10.0,Refunded,False
ORD-004334,2025-10-25 12:21:16,PRD-0112,STR-002,1,143.1,10.0,Paid,False
ORD-009367,2025-10-18 06:33:05,PRD-0052,STR-001,2,104.3,30.0,paid,False
ORD-017851,2025-09-15 10:05:06,PRD-0099,STR-010,2,29.0,0.0,Paid,False
ORD-004984,2025-12-03 03:51:17,PRD-0055,STR-016,2,899.0,0.0,Paid,False
ORD-002040,2025-09-28 05:21:05,PRD-0092,STR-018,1,179.1,10.0,Paid,False
ORD-011981,2025-12-26 08:37:40,PRD-0155,STR-016,1,109.0,0.0,Paid,False
ORD-010866,2025-10-04 13:13:46,PRD-0131,STR-014,2,3769.0,0.0,Paid,False
ORD-007745,2025-12-03 01:58:59,PRD-0069,STR-001,1,62.1,10.0,Paid,False
ORD-016806,2025-12-10 14:01:37,PRD-0175,STR-001,1,80.1,10.0,Paid,False
ORD-012725,2025-11-14 04:37:16,PRD-0097,STR-016,1,818.1,10.0,Paid,False
ORD-002731,2026-01-04 15:05:20,PRD-0045,STR-005,2,255.55,5.0,Paid,False
ORD-001454,2025-10-27 09:07:56,PRD-0029,STR-016,1,4129.0,0.0,Paid,False
ORD-016017,2025-12-20 11:33:58,PRD-0108,STR-012,1,299.0,0.0,Paid,False
ORD-009335,2025-09-25 07:17:16,PRD-0149,STR-014,5,119.2,20.0,Paid,False
ORD-003972,2026-01-01 09:57:38,PRD-0065,STR-009,2,818.1,10.0,Paid,False
ORD-005447,2025-12-01 03:50:47,PRD-0173,STR-017,2,740.05,5.0,Refunded,False
ORD-013940,2025-10-11 09:33:51,PRD-0184,STR-012,3,2288.3,30.0,Paid,False
ORD-004731,2025-09-27 05:56:36,PRD-0154,STR-003,1,89.25,25.0,Paid,True
ORD-001641,2025-10-20 03:07:55,PRD-0117,STR-009,1,231.75,,Paid,False
ORD-006491,2025-12-28 06:50:01,PRD-0179,STR-015,1,526.15,15.0,Paid,False
ORD-012377,2025/09/21 03:35:10,PRD-0062,STR-009,1,979.0,0.0,Paid,False
ORD-015119,2025-12-25 02:04:03,PRD-0169,STR-013,1,459.0,0.0,paid,False
ORD-012972,2026-01-04 10:07:22,PRD-0093,STR-011,1,602.1,10.0,pAiD,False
ORD-010863,2025-12-08 01:16:23,PRD-0057,STR-001,2,279.2,20.0,Paid,False
ORD-009424,2025-12-25 01:27:20,PRD-0003,STR-007,1,629.0,0.0,Paid,False
ORD-003017,2025-10-02 04:28:10,PRD-0002,STR-002,1,534.65,15.0,Paid,False
ORD-013106,2025-11-11 10:11:37,PRD-0054,STR-008,1,499.0,0.0,Paid,False
ORD-008038,16 Nov 2025 03:50:46,PRD-0077,STR-009,2,426.75,25.0,Paid,True
ORD-009377,2025-11-13 07:45:09,PRD-0150,STR-015,4,74.25,25.0,Paid,False
ORD-007771,2025-12-16 03:07:15,PRD-0018,STR-014,3,99.0,0.0,Paid,False
ORD-008978,2025-10-15 10:11:21,PRD-0140,STR-014,1,1263.2,20.0,Paid,False
ORD-009568,2026-01-01 04:44:45,PRD-0097,STR-001,1,818.1,10.0,Paid,False
ORD-015034,2025-09-27 02:45:41,PRD-0153,STR-008,1,169.0,0.0,Paid,False
ORD-014813,2025-11-30 11:03:49,PRD-0068,STR-010,1,170.1,10.0,Paid,False
ORD-004339,2025-12-06 15:24:05,PRD-0024,STR-016,2,1861.05,5.0,Paid,False
ORD-007593,2025-11-23 01:58:00,PRD-0041,STR-016,1,889.0,0.0,Paid,False
ORD-007222,2025-09-13 02:39:42,PRD-0188,STR-017,1,89.0,0.0,Paid,False
ORD-009444,2025-09-12 07:45:26,PRD-0135,STR-010,3,659.0,0.0,Paid,False
ORD-014109,2025-12-25 13:03:03,PRD-0066,STR-009,1,3114.3,30.0,Paid,False
ORD-015906,2025-12-31 05:06:57,PRD-0177,STR-015,2,271.2,20.0,Paid,True
ORD-012496,2025-12-04 11:04:30,PRD-0061,STR-006,3,3770.1,10.0,Paid,False
ORD-008371,2025-12-14 10:41:32,PRD-0116,STR-011,4,3431.2,20.0,Failed,False
ORD-017887,2025-12-13 03:23:32,PRD-0054,STR-017,1,449.1,10.0,Paid,False
ORD-016855,2025-10-12 04:57:49,PRD-0110,STR-010,2,3576.75,25.0,Paid,False
ORD-013760,2025-11-20 02:01:04,PRD-0171,STR-012,3,195.3,30.0,Paid,False
ORD-003596,2025-11-06 05:22:52,PRD-0060,STR-017,1,209.25,25.0,Paid,False
ORD-011492,2025-10-15 11:14:08,PRD-0111,STR-011,1,2231.1,10.0,Paid,False
ORD-014646,2025-09-20 09:37:21,PRD-0172,STR-013,3,829.0,0.0,Paid,False
ORD-007082,2025-12-27 12:53:31,PRD-0006,STR-003,1,116.1,10.0,Paid,False
ORD-013909,2025-11-07 07:30:17,PRD-0057,STR-014,1,279.2,,Paid,False
ORD-012709,2025-12-25 08:38:47,PRD-0001,STR-018,2,330.65,15.0,Paid,False
ORD-017476,2025-10-19 10:13:41,PRD-0063,STR-011,2,51.75,25.0,Paid,False
ORD-000622,2025-11-22 01:41:23,PRD-0198,STR-016,1,701.1,10.0,Paid,False
ORD-004966,2025-10-28 05:28:54,PRD-0105,STR-013,6,62.1,10.0,Paid,F
ORD-005925,2025-10-14 14:07:51,PRD-0085,STR-010,1,279.0,0.0,Paid,False
ORD-001689,2025-11-24 14:52:27,PRD-0008,STR-017,1,87.2,20.0,Paid,False
ORD-002271,2025-10-21 11:42:20,PRD-0012,STR-002,1,729.0,0.0,Paid,False
ORD-016567,12-01-2025 05:23:03,PRD-0094,STR-002,1,656.1,10.0,Paid,False
ORD-002584,2025-12-22 03:00:38,PRD-0081,STR-008,1,359.0,0.0,Paid,True
ORD-009673,2025-10-23 01:32:06,PRD-0081,STR-003,2,359.0,0.0,Paid,False
ORD-007915,2025-12-10 14:13:15,PRD-0173,STR-002,1,662.15,15.0,Paid,False
ORD-002713,2025-10-06 01:41:18,PRD-0139,STR-002,2,779.0,0.0,Paid,False
ORD-012754,2025-10-03 07:36:35,PRD-0166,STR-016,1,539.0,0.0,Paid,False
ORD-000737,TBD,PRD-0052,STR-012,1,149.0,0.0,paiD,False
ORD-016277,2025-09-22 08:51:54,PRD-0121,STR-013,3,109.0,0.0,Failed,False
ORD-013516,2025-09-17 08:52:59,PRD-0076,STR-002,1,239.0,0.0,Paid,False
ORD-011774,2025-10-07 10:35:41,PRD-0025,STR-007,1,4249.0,NULL,Paid,False
ORD-007669,,PRD-0199,STR-001,2,5990.0,0.0,Paid,False
ORD-011239,2025-10-10 09:21:27,PRD-0057,STR-007,1,349.0,0.0,Paid,False
ORD-015995,2025-12-18 04:14:09,PRD-0121,STR-003,1,81.75,25.0,Paid,False
ORD-010499,2025-10-20 04:44:54,PRD-0118,STR-015,1,19.0,0.0,Paid,False
ORD-003580,2026-01-03 07:37:44,PRD-0076,STR-017,1,239.0,0.0,Paid,False
ORD-016941,21-12-2025 05:03:14,PRD-0015,STR-008,1,3051.75,25.0,Paid,False
ORD-007803,2025-10-07 10:38:43,PRD-0129,STR-002,3,559.0,0.0,Paid,True
ORD-015340,2025-10-18 10:04:19,PRD-0148,STR-017,1,3069.0,0.0,Failed,True
ORD-007303,2025-10-16 07:58:45,PRD-0177,STR-005,1,305.1,10.0,Paid,False
ORD-015822,2025-12-15 03:45:08,PRD-0150,STR-012,1,89.1,10.0,Paid,True
ORD-008631,2025-09-17 06:25:21,PRD-0064,STR-003,5,90.3,30.0,Paid,False
ORD-002320,2025-12-31 09:46:32,PRD-0070,STR-004,1,219.0,0.0,Refunded,False
ORD-016141,2025-10-21 02:45:24,PRD-0167,STR-015,1,379.0,0.0,pAiD,False
ORD-000829,2025-11-15 10:21:30,PRD-0200,STR-012,1,1209.0,0.0,Paid,False
ORD-008811,2025-09-12 14:54:55,PRD-0181,STR-008,1,1619.0,0.0,Paid,False
ORD-009892,2025-09-22 06:50:49,PRD-0027,STR-017,2,2294.1,10.0,Paid,False
ORD-009564,2025-10-08 06:34:31,PRD-0025,STR-009,3,4249.0,0.0,Paid,False
ORD-008936,2026-01-01 15:12:19,PRD-0109,STR-010,1,59.0,0.0,Paid,False
ORD-010185,2025-12-28 08:14:35,PRD-0082,STR-007,2,849.0,0.0,Paid,False
ORD-006558,2025-12-06 05:59:02,PRD-0108,STR-001,4,269.1,10.0,Refunded,False
ORD-007328,2025-12-13 10:37:27,PRD-0148,STR-006,4,3069.0,0.0,Refunded,False
ORD-009190,2025-11-29 06:27:40,PRD-0094,STR-008,1,510.3,30.0,Paid,False
ORD-014800,2025-10-01 02:59:02,PRD-0122,STR-015,1,849.0,0.0,Paid,False
ORD-006322,2026-01-02 10:37:34,PRD-0164,STR-012,1,2209.15,15.0,Paid,False
ORD-015467,2026-01-05 07:20:35,PRD-0102,STR-018,1,1215.2,20.0,Paid,False
ORD-011110,2025-12-01 05:52:06,PRD-0085,STR-018,1,279.0,0.0,Refunded,False
ORD-016643,2025-10-25 07:46:26,PRD-0141,STR-009,1,999.0,0.0,Paid,False
ORD-012787,2025-12-06 10:04:54,PRD-0052,STR-006,4,126.65,,Paid,False
ORD-015908,2025-11-05 08:54:32,PRD-0181,STR-002,1,1214.25,25.0,Paid,False
ORD-004206,2025-12-07 03:11:46,PRD-0154,STR-009,2,101.15,15.0,Paid,False
ORD-005019,2025-11-29 15:13:28,PRD-0059,STR-012,6,2487.2,20.0,Paid,False
ORD-012928,2025-12-21 06:48:54,PRD-0056,STR-005,1,3589.0,0.0,Paid,False
ORD-006956,2026-01-03 07:08:43,PRD-0119,STR-015,1,125.1,10.0,Paid,False
ORD-005360,2025-11-06 06:07:10,PRD-0048,STR-008,1,49.0,0.0,Paid,False
ORD-000929,2025-09-11 11:25:47,PRD-0113,STR-012,1,1579.0,0.0,paid,False
ORD-007661,2025-10-14 08:15:02,PRD-0171,STR-013,3,279.0,0.0,Paid,False
ORD-012993,2025-12-01 06:47:26,PRD-0183,STR-004,3,296.1,10.0,Paid,False
ORD-013304,2026-01-07 10:47:13,PRD-0008,STR-015,1,103.55,5.0,Refunded,False
ORD-003563,2025-10-27 07:56:07,PRD-0116,STR-004,1,4289.0,0.0,Paid,False
ORD-004029,2025-10-03 02:10:33,PRD-0100,STR-008,1,1210.3,30.0,Paid,False
ORD-014340,2025-10-02 10:05:17,PRD-0159,STR-003,1,251.3,30.0,Refunded,False
ORD-002302,2025-11-07 06:53:14,PRD-0136,STR-018,2,1721.3,30.0,Paid,False
ORD-000706,2025-10-01 15:57:12,PRD-0002,STR-004,4,503.2,20.0,pAiD,False
ORD-013049,2025-09-22 13:36:03,PRD-0010,STR-007,1,741.75,25.0,Paid,False
ORD-012295,2025-11-06 09:01:22,PRD-0107,STR-015,3,489.0,0.0,Paid,True
ORD-016742,2025-10-20 09:19:14,PRD-0043,STR-010,1,152.15,15.0,pAiD,False
ORD-000201,2025-11-13 11:40:04,PRD-0176,STR-016,1,67.15,--,Paid,False
ORD-013099,2025-12-07 02:08:49,PRD-0096,STR-004,1,58.65,15.0,Failed,True
ORD-009612,2025-10-23 15:40:29,PRD-0077,STR-006,1,569.0,0.0,Paid,False
